# Quantum number database
# Format: ion_id  energy  tolerance  S  L
# One entry per line
#
 702   170666.234      2.00e+02  1.0   1  ! NII
 702   186652.484      2.00e+02  1.0   3  ! NII
 702   187461.560      2.00e+02  1.0   2  ! NII
 702   189335.156      2.00e+02  0.0   1  ! NII
 702   211402.031      2.00e+01  1.0   4  ! NII
 702   211290.000      2.00e+01  1.0   4  ! NII
 703    57246.000      1.00e+02  1.5   1  ! NIII
 703   131004.300      5.00e+01  0.5   0  ! NIII
 703   145890.000      1.00e+02  0.5   1  ! NIII
 703   186797.100      1.00e+01  1.5   0  ! NIII
 703   203080.000      3.00e+01  0.5   2  ! NIII
 703   221302.200      1.00e+01  0.5   0  ! NIII
 703   230404.300      5.00e+01  0.5   1  ! NIII
 703   245665.406      2.00e+02  0.5   1  ! NIII
 703   267244.000      2.00e+02  0.5   2  ! NIII
 703   287706.906      2.00e+02  1.5   1  ! NIII
 703   297200.000      2.00e+02  0.5   1  ! NIII
 703   301082.600      2.00e+02  0.5   0  ! NIII
 703   309170.000      5.00e+01  0.5   1  ! NIII
 703   309849.812      2.00e+02  1.5   2  ! NIII
 703   311700.000      5.00e+01  0.5   1  ! NIII
 703   314217.312      1.00e+02  1.5   0  ! NIII
 703   317340.000      1.00e+02  1.5   1  ! NIII
 703   317779.500      6.00e+01  0.5   2  ! NIII
 703   320288.312      1.00e+02  0.5   3  ! NIII
 703   320978.188      1.00e+02  0.5   2  ! NIII
 703   330300.000      1.00e+02  1.5   3  ! NIII
 703   339855.500      2.00e+02  0.5   3  ! NIII
 703   342750.094      5.00e+01  0.5   3  ! NIII
 703   343117.094      2.00e+02  0.5   4  ! NIII
 703   368578.300      1.00e+02  1.5   1  ! NIII
 703   368893.800      3.00e+01  0.5   0  ! NIII
 703   370269.000      3.00e+01  0.5   2  ! NIII
 703   370365.000      3.00e+01  0.5   0  ! NIII
 703   371646.900      5.00e+01  0.5   0  ! NIII
 703   372651.000      1.00e+02  0.5   2  ! NIII
 703   373346.094      1.00e+02  0.5   2  ! NIII
 703   373605.600      5.00e+01  0.5   0  ! NIII
 703   374427.000      1.00e+02  0.5   2  ! NIII
 703   394969.000      2.00e+02  0.5   3  ! NIII
 704        0.000      1.00e+03  0.0   0  ! NIV
 704    67300.000      1.00e+03  1.0   1  ! NIV
